	GSM7985465_water_r1	GSM7985466_water_r2	GSM7985467_water_r3	GSM7985294_cip_0p78uM_r1	GSM7985295_cip_0p78uM_r2	GSM7985296_cip_0p78uM_r3	GSM7985297_cip_1p56uM_r1	GSM7985298_cip_1p56uM_r2	GSM7985299_cip_1p56uM_r3
PA14_RS26915	32.1966556689832	22.1403447632499	31.6005314396231	25.7977063940853	12.3988981274898	21.210193715866	9.51998848378395	20.5885991329529	22.5958560611367
PA14_RS26920	23.1815920816679	11.4801787661296	30.7464630223359	14.8832921504338	21.6980717231072	40.4003689826018	18.405311068649	14.412019393067	16.9468920458525
PA14_RS26925	96.5899670069496	94.3014684360644	117.861441585621	127.004093017035	154.211295460654	136.351245316281	114.874527704326	112.207865274593	118.628244320967
PA14_RS26930	24.4694583084272	9.84015322811107	26.4761209359004	17.8599505805206	20.9231405901391	11.1101014702155	14.5973156751354	17.50030926301	13.1809160356631
PA14_RS26935	9.0150635873153	2.46003830702777	4.27034208643555	6.94553633686912	5.42451793077679	3.03002767369514	3.17332949459465	1.02942995664765	0
PA14_RS26940	113.332227954821	77.08120028687	72.5958154694043	141.887385167469	85.2424246264924	87.8708025371589	111.066532310813	128.678744580956	90.3834242445466
PA14_RS26945	42.4995854830578	75.4411747488515	59.7847892100977	85.3308749958206	98.4162538869504	70.7006457195532	66.0052534875687	60.7363674422111	67.78756818341
PA14_RS26950	79.8477060590783	78.7212258248885	108.466688995463	129.980751447122	103.065840684759	91.9108394354191	121.855852592435	122.50216484107	79.0854962139783
PA14_RS26955	10.3029298140746	9.02014045910181	6.83254733829688	24.8054869173897	8.52424246264924	19.1901752667359	13.3279838772975	18.5297392196576	3.76597601018944
PA14_RS26960	103.029298140746	111.521736585259	60.6388576273848	156.770677317903	134.838017136452	82.8207564143337	136.45316826757	88.5309762716976	77.2025082088836
PA14_RS26965	454.616778046043	401.806256814535	391.163335117496	603.269441830918	585.847936523894	528.234824447519	660.687200774606	614.569684118645	542.30054546728
PA14_RS26970	452.041045592524	491.187648636544	520.981734545137	655.857074095784	678.839672480067	617.115636209243	723.51912476758	744.277858656248	770.142094083741
PA14_RS26975	312.951493102517	209.923268866369	239.993225257678	267.899258707809	329.345731511448	325.222970309945	439.1888020519	339.711885693723	235.37350063684
PA14_RS26980	195.755666467418	246.003830702777	230.59847266752	297.665843008677	304.547935256468	345.423154801246	274.175668332978	354.12390508679	346.469792937429
PA14_RS26985	607.872859030403	556.788670157285	431.30455072999	484.203104627447	433.186503329175	378.753459211892	309.082292773519	290.299247774636	269.267284728545
PA14_RS26990	276.891238753256	222.223460401508	217.787446408213	224.241601733203	213.106061566231	215.131964832355	158.031808830814	129.708174537603	146.873064397388
PA14_RS26995	472.646905220673	486.267572022489	385.184856196486	410.778863351974	420.012674068717	363.603320843416	274.175668332978	289.269817817988	278.682224754019
PA14_RS27000	253.709646671588	236.163677474666	290.383261877617	260.95372237094	244.878238017924	265.632426060607	225.30639411622	169.855942846862	239.13947664703
PA14_RS27005	390.223466708076	405.086307890572	451.802192744881	428.638813932494	384.365841952184	436.3239850121	392.223525531899	428.242861965421	378.480589024039
PA14_RS27010	938.85447930755	871.673573456839	1047.087879594	979.320623498546	967.888985077173	957.488744887663	1106.22266181569	1107.66663335287	1043.17535482248
PA14_RS27015	303.936429515201	371.465784361193	316.859382813518	359.183450563803	314.622039985054	253.512315365826	292.580979401627	299.564117384465	209.011668565514
PA14_RS27020	127.498756449173	128.742004734453	105.050415326314	150.817360457729	137.937741668324	120.19109772324	125.663847985948	114.266725187889	120.511232326062
PA14_RS27025	159.695412118157	157.442451649777	178.500299213006	202.4127732459	157.311019992527	197.961808014749	168.821129112435	145.149623887318	135.57513636682
